WorkerId,Input.statis_id,Input.content,Input.source,Answer.sentiment
AGNJKSH5LFKXZ,13652355666_10154005459695667,Wall Street is really starting to sweat the presidential election.,usatoday,Negative
A1HSHK6YKJUSL1,13652355666_10154005459695667,Wall Street is really starting to sweat the presidential election.,usatoday,Negative
A1T79J0XQXDDGC,5550296508_10155471139621509,"Melania Trump says Donald J. Trump was ""egged on"" by Billy Bush when he made sexually aggressive remarks. Watch the full interview tonight at 8 p.m. ",cnn,Neutral
ADLYO655RWJUI,5550296508_10155471139621509,"Melania Trump says Donald J. Trump was ""egged on"" by Billy Bush when he made sexually aggressive remarks. Watch the full interview tonight at 8 p.m. ",cnn,Neutral
A2XFO0X6RCS98M,5550296508_10155471139621509,"Melania Trump says Donald J. Trump was ""egged on"" by Billy Bush when he made sexually aggressive remarks. Watch the full interview tonight at 8 p.m. ",cnn,Negative
A1HSHK6YKJUSL1,8304333127_10153399376053128,"In FIFA, Germany and Anguilla are as far apart as two teams can be. But each has just one vote. Is the ultra-democratic election system the only way?",wsj,Neutral
AEVU71Z2FDTUX,8304333127_10153399376053128,"In FIFA, Germany and Anguilla are as far apart as two teams can be. But each has just one vote. Is the ultra-democratic election system the only way?",wsj,Neutral
A3K2XQC4FITCNX,8304333127_10153399376053128,"In FIFA, Germany and Anguilla are as far apart as two teams can be. But each has just one vote. Is the ultra-democratic election system the only way?",wsj,Negative
AURYD2FH3FUOQ,15704546335_10154658818316336,"Leaked audio recorded Hillary Clinton describing supporters of her top primary rival, Bernie Sanders, as ""living in their parents' basement"" and saying that they found ""political revolution"" appealing because many are stuck in low-wage jobs.",fox,Negative
A1T79J0XQXDDGC,15704546335_10154658818316336,"Leaked audio recorded Hillary Clinton describing supporters of her top primary rival, Bernie Sanders, as ""living in their parents' basement"" and saying that they found ""political revolution"" appealing because many are stuck in low-wage jobs.",fox,Negative
AVFTMBOZ8TRQS,15704546335_10154658818316336,"Leaked audio recorded Hillary Clinton describing supporters of her top primary rival, Bernie Sanders, as ""living in their parents' basement"" and saying that they found ""political revolution"" appealing because many are stuck in low-wage jobs.",fox,Negative
ALK8IERMYHU5J,131459315949_10153653214395950,The president spoke with both Hillary Clinton and Bernie Sanders late Tuesday night:,cbs,Neutral
A13LXDXAWD5DSY,131459315949_10153653214395950,The president spoke with both Hillary Clinton and Bernie Sanders late Tuesday night:,cbs,Neutral
AEVU71Z2FDTUX,131459315949_10153653214395950,The president spoke with both Hillary Clinton and Bernie Sanders late Tuesday night:,cbs,Neutral
A17N0KYF6TCBLP,5550296508_10154919915511509,"""Donald Trump is the most pro-gay republican nominee, ever.""A prominent gay Republican is trying to get others to support Donald J. Trump ",cnn,Positive
A2XFO0X6RCS98M,5550296508_10154919915511509,"""Donald Trump is the most pro-gay republican nominee, ever.""A prominent gay Republican is trying to get others to support Donald J. Trump ",cnn,Positive
A9KPCMO1J1LQF,5550296508_10154919915511509,"""Donald Trump is the most pro-gay republican nominee, ever.""A prominent gay Republican is trying to get others to support Donald J. Trump ",cnn,Neutral
A177EXELDLWTWV,131459315949_10154065923655950,President-elect Donald J. Trump  gives Lesley Stahl  his first extensive post-election interview for this Sunday's 60 Minutes.,cbs,Neutral
A1G187YBG0DVMQ,131459315949_10154065923655950,President-elect Donald J. Trump  gives Lesley Stahl  his first extensive post-election interview for this Sunday's 60 Minutes.,cbs,Neutral
A2XFO0X6RCS98M,131459315949_10154065923655950,President-elect Donald J. Trump  gives Lesley Stahl  his first extensive post-election interview for this Sunday's 60 Minutes.,cbs,Neutral
A2BSF1ESD5L16C,8304333127_10154934083123128,"Mark Zuckerberg vigorously defended Facebook against criticism that fake news and misinformation on the social media site may have swayed the outcome of the presidential election, emphasizing his view that Facebooks role isnt to be arbiters of truth.",wsj,Negative
A26CL8E3XJWH1W,8304333127_10154934083123128,"Mark Zuckerberg vigorously defended Facebook against criticism that fake news and misinformation on the social media site may have swayed the outcome of the presidential election, emphasizing his view that Facebooks role isnt to be arbiters of truth.",wsj,Neutral
A1GXPNXDLMT0QB,8304333127_10154934083123128,"Mark Zuckerberg vigorously defended Facebook against criticism that fake news and misinformation on the social media site may have swayed the outcome of the presidential election, emphasizing his view that Facebooks role isnt to be arbiters of truth.",wsj,Neutral
A1HSHK6YKJUSL1,13652355666_10152871995475667,"Walter Scheib, a former executive chef to Bill Clinton and George W. Bush, had been missing for more than a week.",usatoday,Negative
A124E03UMDZAA9,13652355666_10152871995475667,"Walter Scheib, a former executive chef to Bill Clinton and George W. Bush, had been missing for more than a week.",usatoday,Neutral
A36L5AJ4CF3WCK,13652355666_10152871995475667,"Walter Scheib, a former executive chef to Bill Clinton and George W. Bush, had been missing for more than a week.",usatoday,Negative
A9KPCMO1J1LQF,5550296508_10154005557866509,"Donald J. Trump will meet with Republican National Committee chairman Reince Priebus Thursday, one day after party officials began circulating a loyalty pledge that looked squarely aimed at Trump. ",cnn,Neutral
AEVU71Z2FDTUX,5550296508_10154005557866509,"Donald J. Trump will meet with Republican National Committee chairman Reince Priebus Thursday, one day after party officials began circulating a loyalty pledge that looked squarely aimed at Trump. ",cnn,Neutral
A2BSF1ESD5L16C,5550296508_10154005557866509,"Donald J. Trump will meet with Republican National Committee chairman Reince Priebus Thursday, one day after party officials began circulating a loyalty pledge that looked squarely aimed at Trump. ",cnn,Neutral
AGNJKSH5LFKXZ,8304333127_10154541640813128,"Sen. John McCain of Arizona, a former prisoner of war, delivered the sharpest criticism by any Republican senator of Donald Trump over his public tangle with the parents of a Muslim U.S. Army captain killed in Iraq. WSJ's Janet Hook explains on Lunch Break with Tanya Rivero.",wsj,Negative
A33OVN3US2QU7N,8304333127_10154541640813128,"Sen. John McCain of Arizona, a former prisoner of war, delivered the sharpest criticism by any Republican senator of Donald Trump over his public tangle with the parents of a Muslim U.S. Army captain killed in Iraq. WSJ's Janet Hook explains on Lunch Break with Tanya Rivero.",wsj,Neutral
AY52II1OC5RZ1,8304333127_10154541640813128,"Sen. John McCain of Arizona, a former prisoner of war, delivered the sharpest criticism by any Republican senator of Donald Trump over his public tangle with the parents of a Muslim U.S. Army captain killed in Iraq. WSJ's Janet Hook explains on Lunch Break with Tanya Rivero.",wsj,Negative
A17D6BK59S31BM,131459315949_10154052321340950,This is how a Clinton administration would uphold gun control.,cbs,Neutral
A124E03UMDZAA9,131459315949_10154052321340950,This is how a Clinton administration would uphold gun control.,cbs,Neutral
A1HSHK6YKJUSL1,131459315949_10154052321340950,This is how a Clinton administration would uphold gun control.,cbs,Neutral
A34M93NJC830DP,15704546335_10154639174826336,"President Obama used a pseudonym when sending or receiving emails through the private server system Hillary Clinton used as secretary of state, according to nearly 200 pages of documents released Friday by the FBI.",fox,Neutral
A1HSHK6YKJUSL1,15704546335_10154639174826336,"President Obama used a pseudonym when sending or receiving emails through the private server system Hillary Clinton used as secretary of state, according to nearly 200 pages of documents released Friday by the FBI.",fox,Neutral
A1GXPNXDLMT0QB,15704546335_10154639174826336,"President Obama used a pseudonym when sending or receiving emails through the private server system Hillary Clinton used as secretary of state, according to nearly 200 pages of documents released Friday by the FBI.",fox,Neutral
A3ASF4ZVP6BUGO,5550296508_10154463728421509,"President Obama enters what's certain to become an acrimonious election-year battle, declaring he will act ""in due time"" to replace Supreme Court Justice Antonin Scalia, who died suddenly.  are responsibilities that I take seriously, as should everyone. They're bigger than any one party. They are about our democracy. They're about the institution to which Justice Scalia dedicated his professional life,"" Obama says.",cnn,Positive
AGNJKSH5LFKXZ,5550296508_10154463728421509,"President Obama enters what's certain to become an acrimonious election-year battle, declaring he will act ""in due time"" to replace Supreme Court Justice Antonin Scalia, who died suddenly.  are responsibilities that I take seriously, as should everyone. They're bigger than any one party. They are about our democracy. They're about the institution to which Justice Scalia dedicated his professional life,"" Obama says.",cnn,Neutral
A177EXELDLWTWV,5550296508_10154463728421509,"President Obama enters what's certain to become an acrimonious election-year battle, declaring he will act ""in due time"" to replace Supreme Court Justice Antonin Scalia, who died suddenly.  are responsibilities that I take seriously, as should everyone. They're bigger than any one party. They are about our democracy. They're about the institution to which Justice Scalia dedicated his professional life,"" Obama says.",cnn,Positive
AURYD2FH3FUOQ,131459315949_10153929825880950,"Donald J. Trump declared himself the winner, but those in his inner circle worried Hillary Clinton scored more points than they anticipated.",cbs,Neutral
A177EXELDLWTWV,131459315949_10153929825880950,"Donald J. Trump declared himself the winner, but those in his inner circle worried Hillary Clinton scored more points than they anticipated.",cbs,Neutral
A19VI2RYOCVZUP,131459315949_10153929825880950,"Donald J. Trump declared himself the winner, but those in his inner circle worried Hillary Clinton scored more points than they anticipated.",cbs,Neutral
A36L5AJ4CF3WCK,13652355666_10154030343705667,"""If Hillary can get up this morning, put on her pantsuit and face the nation, we can too,"" wrote one member of the Pantsuit Nation, a group for Clinton supporters whose name is a nod to her customary outfit on the campaign trail. ""The work never stops, my friends. Fight on.""",usatoday,Positive
A2XFO0X6RCS98M,13652355666_10154030343705667,"""If Hillary can get up this morning, put on her pantsuit and face the nation, we can too,"" wrote one member of the Pantsuit Nation, a group for Clinton supporters whose name is a nod to her customary outfit on the campaign trail. ""The work never stops, my friends. Fight on.""",usatoday,Positive
A18ABCQ0UCECNP,13652355666_10154030343705667,"""If Hillary can get up this morning, put on her pantsuit and face the nation, we can too,"" wrote one member of the Pantsuit Nation, a group for Clinton supporters whose name is a nod to her customary outfit on the campaign trail. ""The work never stops, my friends. Fight on.""",usatoday,Positive
A12EQIULBHM4HJ,131459315949_10153373758175950,"Donald Trump accuses Ted Cruz of stealing the Iowa caucuses, but Cruz says Trump is throwing a ""Trumpertantrum."" Also, there are new concerns about the Zika virus spreading in the U.S., as Florida declares a health emergency. All that and all that matters in today's Eye Opener. Your world in 90 seconds.",cbs,Negative
A1G187YBG0DVMQ,131459315949_10153373758175950,"Donald Trump accuses Ted Cruz of stealing the Iowa caucuses, but Cruz says Trump is throwing a ""Trumpertantrum."" Also, there are new concerns about the Zika virus spreading in the U.S., as Florida declares a health emergency. All that and all that matters in today's Eye Opener. Your world in 90 seconds.",cbs,Negative
A2XFO0X6RCS98M,131459315949_10153373758175950,"Donald Trump accuses Ted Cruz of stealing the Iowa caucuses, but Cruz says Trump is throwing a ""Trumpertantrum."" Also, there are new concerns about the Zika virus spreading in the U.S., as Florida declares a health emergency. All that and all that matters in today's Eye Opener. Your world in 90 seconds.",cbs,Negative
