statis_id,content,source
15704546335_10154667927371336,"""There's a reason why people question the trustworthiness of Hillary Clinton, and that's because they're paying attention.""Republican vice-presidential nominee Mike Pence hit at Clinton for issues of honesty on her private email server and Clinton Foundation donations.",fox
15704546335_10154056547791336,"""Look, all smart people know the war in Iraq was a huge bungle, it was a huge mistake, it was a tremendous mistake. And then it was made worse when Obama got us out the wrong way.""  Donald J. Trump ",fox
15704546335_10154483628916336,"While people were protesting during the DNC, 15-year-old Brandon Combs played the national anthem on his trumpet for Philadelphia Police Department officers to show his support for their service. ",fox
15704546335_10154571525646336,Donald J. Trump responds to former Mexican President Vicente Fox Quesada saying he's not welcome in Mexico today. ,fox
15704546335_10154332632171336,"I have never received such bad publicity for doing such a good job, Donald J. Trump said.Hear more from Trump when he talks to Sean Hannity tonight at 10p ET.",fox
15704546335_10154512675076336,"After the parents of two Benghazi victims sued Hillary Clinton, Sheriff David Clarke slammed the Democratic candidate on Twitter. ",fox
15704546335_10154562818816336,"""[Donald J. Trump] has stuck to his guns on the idea that we're going to have a border, we're going to enforce the border.""Gov. Mike Huckabee joined Howard Kurtz on ""MediaBuzz"" today to react to the GOP presidential nominee ""softening"" his tone on immigration. ",fox
15704546335_10154661161831336,The New York Times reported that Donald J. Trump's claimed losses were so large that they would have allowed him to avoid paying an equivalent amount of federal income tax over an 18-year period.,fox
15704546335_10153385284896336,"""We have to take the jobs away from other countries that are making our product, they're taking our money, and they are in fact taking our jobs.""Last night, Donald J. Trump went ""On The Record with Greta Van Susteren,"" where he discussed race relations in America and the TPA bill.",fox
15704546335_10154088259801336,"""It's Rubio!"" Watch Donald J. Trump use a water bottle to mock Marco Rubio at a rally in Texas.",fox
15704546335_10154454708126336,"Live: Hillary Clinton speaks at the NAACP Convention in Cincinnati, Ohio.",fox
15704546335_10154668092296336,"Tim Kaine defended the work of the Clinton Foundation, saying ""no Clinton family member draws any salary"" from the non-profit.",fox
15704546335_10154713987721336,"""If you look at it as an American, as a human, and you're not totally disgusted, there's something wrong with you.""Donald Trump Jr. reacted to the alleged actions of Democratic operatives uncovered by conservative activist group Project Veritas.",fox
15704546335_10154103175901336,"For 40 years, Donald J. Trump has been part of the corruption in Washington that youre angry about.Do you agree with Ted Cruz? #GOPDebate Foxnews.com/debate",fox
15704546335_10154464092041336,"""The irresponsible rhetoric of our president, who has used the pulpit of the presidency to divide us by race and color, has made America a more dangerous environment than frankly I have ever seen.""  Donald J. Trump More: ",fox
15704546335_10154129793276336,"""The goons need to back off and they need to be silenced, not the people who are on the side of law and order.""Moments ago, Milwaukee County Sheriff David Clarke talked about last night's clashes in Chicago that caused the Donald J. Trump rally to be cancelled. ",fox
15704546335_10154151176366336,"""We just want to enforce our rules. What's wrong with that?""Jamiel Shaw Sr., whose son was murdered by an illegal immigrant gang member, discussed protests at Trump rallies on behalf of illegal immigration.",fox
15704546335_10154500691511336,"On ""Hannity,"" Dr. Ben Carson weighed in on the state of the race and said ""most of the mainstream media is completely in the tank for Hillary Clinton.""",fox
15704546335_10154689092886336,"Donald J. Trump's supporters are 'standard rednecks,' former President Bill Clinton said while campaigning for Hillary Clinton. ?",fox
15704546335_10153836991401336,Do you agree with Hillary Clinton?,fox
15704546335_10153516587241336,"""If you were negotiating a deal with Donald - and I've seen him - he would have taken that piece of paper and thrown it in your face and said, 'Go to hell.'"" Do you agree with former New York City Mayor Rudy Giuliani that Donald J. Trump would have negotiated a better deal with Iran than Secretary of State John Kerry?",fox
15704546335_10154346999931336,"""He is doing a great job overall. I deeply disagreed on one item.""""Newt Gingrich stood by his criticism of Donald J. Trump's attack on Judge Gonzalo Curiel but said ""this case clearly should be dismissed. It's an absurdity.""",fox
15704546335_10154767998276336,"""We can not have a country led by a president subject to ongoing criminal investigations, potential indictments and never ending hearings.""In last night's Opening Statement, Judge Jeanine Pirro laid out her case for why Hillary Clinton cannot be the next president and Donald J. Trump should be. ",fox
15704546335_10154162568341336,WATCH: Donald J. Trump told Sean Hannity that he would go beyond waterboarding in order to prevent terror attacks; this amid talk that the #BrusselsAttacks were retaliation for Paris attacker Salah Abdeslams arrest. ,fox
15704546335_10154037601941336,"At last night's #GOPDebate, Donald J. Trump said President Barack Obama has no idea what hes doing and our country is going to hell.Do you agree or disagree?",fox
15704546335_10154025320571336,"She should be prosecuted, Bret. I mean its really that simple.Chris Christie spoke with Bret Baier about Hillary Clintons server scandal, saying I hope and pray that the The United States Department of Justice will not politicize this and will do the right thing.",fox
15704546335_10154267065096336,Shes playing the womans card like Ive never seen anybody play it. I think even women are disgusted by it.WATCH: Donald J. Trump reacted to Hillary Clintons off the reservation remarks and how she continues to bring gender into politics.,fox
15704546335_10154616631816336,Donald J. Trump tried to put the birther controversy to rest.,fox
15704546335_10153992319171336,Guzmns legal team cited the hostile environment in the U.S. toward Mexicans following Donald J. Trumps comments as evidence that he wouldnt get a fair shake north of the border.,fox
15704546335_10154793906516336,Live now: President Obama holds his first press conference since the election.,fox
15704546335_10153726807911336,DEVELOPING: Newly released emails show Russia-linked hackers tried at least five times to pry into Hillary Clinton's private email account while she was secretary of state. ,fox
15704546335_10154647608226336,Who do you think won last night's debate: Donald J. Trump or Hillary Clinton?,fox
15704546335_10154716365256336,Bill O'Reilly responded to Hillary Clinton's answer on partial-birth abortions in the final presidential debate. What do you think?,fox
15704546335_10154525385631336,"""She did it for greed and for power and for the almighty dollar.""In her Opening Statement last night, Judge Jeanine Pirro said it's now clear that Hillary Clinton used a private email server to ""hide her shady Clinton Foundation dealings."" ",fox
15704546335_10154098522466336,Ted Cruz went after Donald J. Trump following #SuperTuesday victories in Texas and Oklahoma. Do you agree? More: ,fox
15704546335_10153833177396336,"""If you're pathological, there's no cure for that... If you're a child molester, there's no cure for that.""Donald J. Trump told supporters in Iowa that Dr. Ben Carson has admitted having ""pathological"" issues, even bringing up child molesters in an attack on his Republican rival.",fox
15704546335_10154306181126336,"At the National Rifle Association convention, Donald J. Trump said the Paris attacks may not have happened if people had guns to take down the terrorists. ",fox
15704546335_10154379440411336,"""Every day we learn more about him, and every day it becomes clearer that he is just a small, insecure moneygrubber who doesn't care about anyone or anything that doesn't have the Trump name splashed all over it.""  Elizabeth Warren",fox
15704546335_10154249649611336,"""The sooner they can drop out, the sooner we can turn our attention to Hillary.""  Eric Trump",fox
15704546335_10154658818316336,"Leaked audio recorded Hillary Clinton describing supporters of her top primary rival, Bernie Sanders, as ""living in their parents' basement"" and saying that they found ""political revolution"" appealing because many are stuck in low-wage jobs.",fox
15704546335_10154639174826336,"President Obama used a pseudonym when sending or receiving emails through the private server system Hillary Clinton used as secretary of state, according to nearly 200 pages of documents released Friday by the FBI.",fox
